Année;SIRET ou NIR;Raison Sociale;Raison sociale 2;Code postal;Commune;Mandaté
2008;33940200000000;INSTIT. J. D'ARC ANGERS;ECOLE COLLEGE LYCEE PRIVES;49103;ANGERS CEDEX 02;18816.13
2010;35090000000000;CENTRE SOCIAL INDIGO;CULT.INTERC.;49450;ST MACAIRE EN MAUGES;1722.6
2015;77600000000000;MRJC ANJOU;;49045;ANGERS;500.0
2005;32852600000000;AFR CTRE AERE NEUILLE;;49680;NEUILLE;668.3
2008;78621800000000;OGEC COLLEGE PRIVE STE MARIE;TORFOU;49660;TORFOU;52000.0
2010;43539600000000;APEL ECOLE PRIVEE STE MARIE;;49220;VERN D'ANJOU;315.0
2015;39800000000000;AFOCAL PAYS DE LA LOIRE;;49100;ANGERS;10240.0
2005;41068300000000;ASSOCIATION LEO LAGRANGE OUEST 49;;44600;ST NAZAIRE;479.6
2008;78617400000000;COLLEGE PRIVE BROTTIER;;49360;MAULEVRIER;1485.24
2010;43387200000000;CLAP-CTRE LOISIRS&ACCUEI;PERISCOLAIRE;49600;BEAUPREAU;1320.0
2015;49000000000000;ENSEMBLE INSTRUMENTAL D ANJOU;;49100;ANGERS;2000.0
2005;38315400000000;ESPACE BAUGEOIS-CTRE SOC;;49150;BAUGE;37.95
2008;78621100000000;OGEC INSTITUTION ST LOUIS;;49400;SAUMUR;26559.0
2010;78612500000000;LA GAIETE -BAUNE -BOULES;DE FORT;49140;BAUNE;2250.0
2015;78600000000000;BRISSAC AUBANCE BASKET;;49320;BRISSAC QUINCE;4966.0
2005;38315400000000;ESPACE BAUGEOIS-CTRE SOC;;49150;BAUGE;68.0
2008;43293100000000;AFR HOTELLERIE DE FLEE;;49500;L'HOTELLERIE DE FLEE;583.88
2010;42219200000000;SPORTIVE AVRILLE BASKET;;49240;AVRILLE;3771.0
2015;33800000000000;BANQUE ALIMENTAIRE M & L;;49100;ANGERS;9333.0
2005;77566400000000;VOIR ENSEMBLE;ASS. GROUPE D'ANGERS;49045;ANGERS CEDEX 01;160.0
2008;78617300000000;SOCIETE L'UNION;BOULES DE FORT;49140;LUE EN BAUGEOIS;2250.0
2010;48990000000000;OSTEOROCK;;49100;ANGERS;2000.0
2015;33800000000000;BANQUE ALIMENTAIRE M & L;;49100;ANGERS;9334.0
2005;50095800000000;SURDI 49;;49100;ANGERS;400.0
2008;39852100000000;ABRI DE LA PROVIDENCE;;49100;ANGERS;86010.0
2010;37832700000000;CONSO.LOGEMENT;CADRE DE VIE;49100;ANGERS;8400.0
2016;50200000000000;EQUILIBERTE 49;;49360;LES CERQUEUX DE MAULEVRIER;1800.0
2006;31907500000000;ASSOC IREPS PAYS DE LA LOIRE;;44093;NANTES CEDEX 1;6432.0
2008;37945800000000;ADPC 49 - PROTECTON CIVILE;MAINE ET LOIRE;49800;TRELAZE;2000.0
2011;50904300000000;ENNOR FRANCE;;49100;ANGERS;1200.0
2016;40800000000000;COMITE DEPARTEMENTAL SPORT ADAPTE;;49130;LES PONTS DE CE;2200.0
2006;39318900000000;BIBLIOTHEQUE AMERICAINE;D'ANGERS;49100;ANGERS;21500.0
2008;78615200000000;ASSOC JEUNE FRANCE OMNISPORTS;;49300;CHOLET;441.28
2011;78616600000000;MAIS.FAMIL.LA CHARMILLE;;49510;JALLAIS;17293.0
2016;44900000000000;OLYMPIC HANDBALL STE GEMMES;;49130;STE GEMMES SUR LOIRE;1500.0
2006;41980700000000;DES AMIS ARCHIVES D'ANJOU;(LES 4 A);49007;ANGERS CEDEX 01;3000.0
2009;40242100000000;CTR SOC. INTERCO VIHIERS;;49310;VIHIERS;184.8
2011;39221600000000;AMIS N.DAME DE CUNAULT;;49350;CHENEHUTTE TREVES CUNAULT;8000.0
2016;38000000000000;COMITE DEP OLYMPIQUE ET SPORTIF M ET L;;49130;LES PONTS DE CE;57250.0
2006;32397200000000;OGEC COLLEGE JEAN BOSCO;ST MACAIRE EN MAUGES;49450;ST MACAIRE EN MAUGES;1873.3
2009;78618000000000;MFR MONTREUIL BELLAY;;49260;MONTREUIL BELLAY;4551.31
2011;78611800000000;ASSOCIATION INTREPIDE ANGERS ROLLER;SECTION ROLLER SKATING;49000;ANGERS;1500.0
2016;78600000000000;FEDERATION DEP FAMILLES RURALES;LONGUE LES ROSIERS;49100;ANGERS;10833.0
2006;78617100000000;ACCUEIL DE LOISIRS CARABISTOUILLE;;49160;LONGUE JUMELLES;4760.58
2009;78612000000000;FEDERATION DEPARTEMENTALE;FAMILLES RURALES;49044;ANGERS CEDEX 01;7816.0
2011;;LIGUE DROITS DE L'HOMME;SECTION DE MAINE ET LOIRE;49100;ANGERS;200.0
2016;78600000000000;OGEC COLLEGE PRIVE SACRE COEUR;POUANCE;49420;POUANCE;2011.0
2006;32751200000000;ACA - ANGERS CENTRE ANIMATION;;49100;ANGERS;306.38
2009;38942400000000;COORDINAT.ANJOU-ROUMANIE;CAVA 49;49112;PELLOUAILLES LES VIGNES;2000.0
2011;41099900000000;ASSOCIATION FAMILLES RURALES;DE BRAIN SUR ALLONNES;49650;BRAIN SUR ALLONNES;2280.0
2016;49200000000000;ANIMAJUV-UNION SCOLAIRE;ECOLE PAUL GAUGUIN;49330;JUVARDEIL;450.0
2006;38993300000000;AFR VERNANTES;;49390;VERNANTES;137.2
2009;43038300000000;OGEC INSTITUTION ST LAUD;COLLEGE;49130;LES PONTS DE CE;23194.71
2011;50222700000000;ANGERS NATATION WATER-POLO;PISCINE JEAN BOUIN;49000;ANGERS;2561.0
2016;31100000000000;ANIMATION LOISIRS ECOUFLANT;CLSH;49000;ECOUFLANT;900.0
2006;30367900000000;FAMILLES RURALES CANDE;;49440;CANDE;871.36
2009;78611700000000;MONGAZON LYC & COLL.;;49000;ANGERS;17495.8
2011;35292200000000;CENTRE SOCIAL JEAN DIMA;;49700;DOUE LA FONTAINE;2500.0
2016;52900000000000;NOTRE DAME DE L'ACCUEIL;;49100;ANGERS;1500.0
2004;38129800000000;AELA-ASS ENFANCE LOISIR;ANIMATION-  ST LEGER;49280;ST LEGER SOUS CHOLET;372.5
2009;78619600000000;OGEC COLLEGE PRIVE;J. CATHELINEAU;49410;ST FLORENT LE VIEIL;1594.56
2011;33116200000000;FED.DEPT CTRES SOC.M & L;;49120;CHEMILLE;6300.0
2016;78600000000000;ASSOC JEUNE FRANCE OMNISPORTS;;49300;CHOLET;2100.0
2004;39392900000000;LOIR JEUNESSE VILLEVEQUE;SOUCELLES;49140;SOUCELLES;402.0
2009;44874900000000;PASS'AGES;;49290;BOURGNEUF EN MAUGES;428.32
2014;78600000000000;BRIDGE CLUB SAUMUR;;49400;SAUMUR;1000.0
2016;50000000000000;ADIL 49;;49100;ANGERS;52000.0
2004;78610700000000;CENTRE JACQUES TATI;;49000;ANGERS;896.0
2009;43375000000000;COOP SCOL.M.GENEVOIX;ECOL.PUBLIQUE DE GARCONS;49250;LA MENITRE;131.1
2014;43300000000000;GENERATION MOUVEMENT FED MAINE LOIRE;FARA;49000;ANGERS;500.0
2004;78611700000000;OGEC COLLEGE LA MADELEINE;;49044;ANGERS;32707.5
2005;32739000000000;ORS CONGRES 2000- NANTES;OBSERVAT. REG. DE LA SANTE;44966;NANTES CEDEX 9;5400.0
2009;40421600000000;ADDECA - DIRECTION;DIOCESAINE ENSEIG.CATHOLIQ;49000;ANGERS;75000.0
2014;53800000000000;ASSOCIATION LOISIRS PLURIEL;;49300;CHOLET;0.0
2004;31456000000000;OGEC COLLEGE J. BLOUIN;ST GERMAIN SUR MOINE;49230;ST GERMAIN SUR MOINE;95.0
2005;78613400000000;CTRE FORM.PROMOT MFR;;49770;LA MEMBROLLE SUR LONGUENEE;10210.0
2009;78615200000000;ASSOC LA JEUNE FRANCE;;49300;CHOLET;1900.0
2014;51400000000000;AIDER;PAR CONSEIL ET FORMATION;49100;ANGERS;3000.0
2004;31456000000000;OGEC COLLEGE J. BLOUIN;ST GERMAIN SUR MOINE;49230;ST GERMAIN SUR MOINE;165.0
2005;78614300000000;MAIS.FAM.RURALE CHEMILLE;MFREO;49120;CHEMILLE;7990.0
2009;78616700000000;FAMILLES RURALES DE LA JUBAUDIERE;;49510;LA JUBAUDIERE;64.96
2014;52100000000000;AYITI EDUCATION 49;;49140;SOUCELLES;3000.0
2004;37878200000000;ASSOCIATION FAMILLES RURALES;DE CHANZEAUX;49750;CHANZEAUX;73.5
2005;39221600000000;AMIS N.DAME DE CUNAULT;;49350;CHENEHUTTE TREVES CUNAULT;1826.0
2009;38848500000000;AFR-CEV LA PLAINE;;49360;LA PLAINE;584.9
2014;34300000000000;AFDI 49;;49105;ANGERS CEDEX 01;3000.0
2004;40283600000000;AFR BEAUCOUZE CLSH;;49070;BEAUCOUZE;2672.45
2005;35215700000000;CENTRE SOCIAL ROLLAND CHARRIER;CANTON DE MONTREUIL BELLAY;49260;MONTREUIL BELLAY;535.15
2009;32852600000000;AFR CTRE AERE NEUILLE;;49680;NEUILLE;1321.6
2014;79800000000000;COMICE AGRICOLE DU CANTON DE SEGRE;ANTENNE LOCALE CHAMBRE D AGRICULTURE;49500;SEGRE;1500.0
2004;35090000000000;CENTRE SOCIAL INDIGO;CULT.INTERC.;49450;ST MACAIRE EN MAUGES;772.5
2004;33940200000000;APEL ECOLE JEANNE D'ARC;ECOL.PRIV. ST SYLVAIN;49480;ST SYLVAIN D'ANJOU;430.0
2009;78615200000000;ASSOC JEUNE FRANCE OMNISPORTS;;49300;CHOLET;389.2
2014;41900000000000;COMITE DPTAL RUGBY MAINE ET L.;MAISON DES SPORTS;49130;LES PONTS DE CE;5438.0
2004;32610100000000;CLSH YZERNAY;;49380;YZERNAY;101.5
2004;43375000000000;COOP SCOL.M.GENEVOIX;ECOL.PUBLIQUE DE GARCONS;49250;LA MENITRE;430.0
2009;49108400000000;ASSOC ESCA L;;49100;ANGERS;236.32
2014;45300000000000;ENTENTE SPORTIVE DU VAL D'ANJOU;;49250;BEAUFORT EN ANJOU;1750.0
2004;78835000000000;ASSOC AIDES FAMILLES A DOMICILE;;49000;ANGERS;5031.0
2004;43267800000000;LES LOUPIOTS;;49570;MONTJEAN SUR LOIRE;1007.0
2010;52426600000000;TERRE FRATERNELLE;;49320;SAULGE L'HOPITAL;2400.0
2014;31600000000000;LES AMIS DES METIERS DE TRADITION;LE MUSEE DES METIERS;49290;MAUGES SUR LOIRE;1709.0
2004;31477700000000;ASSOCIATION LES HAUTS DE ST AUBIN;MAISON DE QUARTIER -VERNEAU;49100;ANGERS;1298.75
2004;45169400000000;OGEC DOM SORTAIS;;49600;BEAUPREAU;2020.0
2010;31980500000000;ASSOCIATION ASPTT ANGERS;;49100;ANGERS;1000.0
2014;33500000000000;ECOL.MUSIQUE VILLEVEQUE;SOUCELLES;49140;VILLEVEQUE;500.0
2004;31477700000000;ASSOCIATION LES HAUTS DE ST AUBIN;MAISON DE QUARTIER -VERNEAU;49100;ANGERS;2250.0
2004;;OGEC PRIM.STE BERNADETTE;;49000;ANGERS;310.0
2010;39248200000000;CENTRE MARCELLE MENET;;49100;ANGERS;1980.0
2014;41000000000000;ASSOCIATION VA ET VIENS;;49100;ANGERS;0.0
2005;42502700000000;APDM OEUVRES SOCIALES &;LOISIRS;49041;ANGERS CEDEX 01;1140.0
2004;78617400000000;COLLEGE PRIVE BROTTIER;;49360;MAULEVRIER;1160.0
2010;32362300000000;ALEA-LOISIRS ENFANCE &;ADOLESCENCE 3 MATS;49014;ANGERS CEDEX;2600.0
2014;44800000000000;CTR.SOCIOCULTUREL CANTON;DE CHAMPTOCEAUX;49530;OREE D ANJOU;500.0
2005;33228900000000;INTER ASS. LAC DE MAINE;MAISON DE QUARTIER;49000;ANGERS;3274.0
2004;78611900000000;COMITE EXPANS.ECO.M ET L;;49010;ANGERS CEDEX 01;14400.0
2010;;ENTRAIDE CONSEILLERS GENERAUX;MAINE ET LOIRE;49041;ANGERS CEDEX;31250.0
2014;78600000000000;OGEC DOM SORTAIS;;49600;BEAUPREAU EN MAUGES;4108.0
2005;32158000000000;MAIS.PR TOUS MONPLAISIR;;49100;ANGERS;4796.55
2004;38005000000000;ENTENTE DES MAUGES;;49600;BEAUPREAU;0.0
2010;43984000000000;COMPAGNIE  LOBA;;49100;ANGERS;1500.0
2014;37800000000000;HABITANTS DU HAUT DES BANCHAIS;;49100;ANGERS;1520.0
2005;78620700000000;LOUISE BELLANGER;COLLEGE-LYCEE NOTRE DAME;49310;LA SALLE DE VIHIERS;180.0
2004;38858700000000;SOC LETTRES SCIENCES ET ARTS;SAUMUROIS;49400;SAUMUR;160.0
2010;30468900000000;FGDS49- FED DPTAL GROUPT;DE DEFENSE SANITAIRE;49800;TRELAZE;1500.0
2014;33000000000000;AFR LA POMMERAYE;;49620;MAUGES SUR LOIRE;500.0
2005;35393700000000;ADRAMA ANGERS;;49100;ANGERS;5500.0
2004;78613400000000;OGEC COLLEGE PRIVE STE EMILIE;CANDE;49440;CANDE;5000.0
2010;37988500000000;GOLF CLUB D'AVRILLE LA PERRIERE;;49240;AVRILLE;3033.0
2014;50900000000000;CHOLET NATIONAL PETANQUE;;49300;CHOLET;1500.0
2005;78611700000000;UCO/ASS.ST YVES;UNIVERSITE CATHO. OUEST;49008;ANGERS CEDEX 01;4670.98
2004;34975500000000;GROUPE ESSCA ANGERS;;49003;ANGERS CEDEX 01;10671.0
2010;78611900000000;FED.VITICOLE DE L'ANJOU;ANJOU SAUMUR;49024;ANGERS CEDEX 02;8000.0
2014;78600000000000;ASSOC NDC ANGERS VOILE;;49000;ANGERS;3992.0
2005;44347100000000;AETS DE L'ESEO;;49009;ANGERS CEDEX 01;4747.0
2004;41316400000000;GESTION CENTRE ST MATHURIN;CENTRE LOISIRS MUNICIPAL;49250;ST MATHURIN SUR LOIRE;604.5
2010;38247200000000;TOURIST. VALLEE SARTHE;;72300;SABLE SUR SARTHE;6000.0
2014;30900000000000;UFCV - PAYS DE  LA LOIRE;DELEGATION REGIONALE;44185;NANTES CEDEX 4;1800.0
2005;40921900000000;FAMIL.RURAL.SCEAUX D'ANJ;;49330;SCEAUX D'ANJOU;209.55
2011;49534400000000;PARCOURS CONFIANCE;;44700;ORVAULT;5000.0
2006;42005600000000;BADMINTON ANGERS CLUB;;49000;ANGERS;800.0
2015;45400000000000;ANGERS TRIATHLON;;49000;ANGERS;2684.0
2005;31813400000000;AFR ST AUBIN DE LUIGNE;;49190;ST AUBIN DE LUIGNE;684.2
2012;53100000000000;SCENEFONIA;;49100;ANGERS;3000.0
2006;38237100000000;GITES DE FRANCE ANJOU;;49024;ANGERS CEDEX 02;9150.0
2015;;UD COMBATTANTS VOLONT.;RESIST.ET DEPORTAT.M ET L;49100;ANGERS;1600.0
2005;;DES PETITES COMMUNES DE M&L;;49440;LA CORNUAILLE;4000.0
2012;80100000000000;COMICE DU LOIR;;49140;SEICHES SUR LE LOIR;1500.0
2006;32433400000000;CENTRE SOCIAL DU CHEMILLOIS;;49120;CHEMILLE;2000.0
2015;44800000000000;ASSOC POMMERAYE SPORT AUTO;;49620;MAUGES SUR LOIRE;2000.0
2005;78616000000000;LYCEE PRIVE LE PRE NEUF;L.T.P. EDMOND MICHELET;49330;ETRICHE;14873.0
2012;38000000000000;ENTENTE DES MAUGES;;49600;BEAUPREAU EN MAUGES;2000.0
2006;32538100000000;MAISON DES SOURDS &;MALENTENDANTS D'ANGERS;49100;ANGERS;2000.0
2015;40100000000000;COMITE EQUESTRE SAUMUR;;49400;SAUMUR;6000.0
2006;52088000000000;AYITI EDUCATION 49;;49140;SOUCELLES;2000.0
2012;78800000000000;OGEC COLLEGE PRIVE ST JOSEPH;SEGRE;49500;SEGRE;3555.0
2006;77566300000000;ATD QUART MONDE;;49000;ANGERS;1200.0
2015;40100000000000;COMITE EQUESTRE SAUMUR;;49400;SAUMUR;6500.0
2006;78615200000000;CTE ANIMAT.ENFANC.CHOLET;;49300;CHOLET;18989.64
2012;41100000000000;LEO LAGRANGE OUEST;;44600;ST NAZAIRE;800.0
2007;43148900000000;LOIRE CAMBODGE;;49000;ANGERS;2500.0
2015;31600000000000;LES AMIS DES METIERS DE TRADITION;LE MUSEE DES METIERS;49290;MAUGES SUR LOIRE;1899.0
2006;38420800000000;CHOLET BASKET;CLUB HAUT NIVEAU AMATEUR;49307;CHOLET CEDEX;15000.0
2012;41100000000000;LEO LAGRANGE OUEST;;44600;ST NAZAIRE;1320.0
2007;78616900000000;ASSOC-MAIS.FAMIL.RURAL LES SOURCES;;49770;LA MEIGNANNE;14473.0
2015;49000000000000;VEGEPOLYS;POLE DE COMPETITIVITE;49066;ANGERS CEDEX 01;75000.0
2014;77600000000000;ASEA PREVENTION SPECIALISEE;ASS.SAUVEGARDE ENFANCE ADO;49124;ST BARTHELEMY D ANJOU;8800.0
2012;38300000000000;ESPACE BAUGEOIS-CTRE SOC;;49150;BAUGE;2280.0
2007;44825100000000;ASSOC POMMERAYE SPORT AUTO;;49620;LA POMMERAYE;3500.0
2015;77600000000000;GUIDES ET SCOUTS D'EUROPE;;77570;CHATEAU LANDON;5000.0
2014;33400000000000;ECOLE MUSIQUE TOURNESOL NOYANT;;49490;NOYANT;1891.0
2012;33900000000000;SORGES LOISIRS;LOISIRS ET PLEIN AIR;49130;LES PONTS DE CE;1980.0
2007;78612000000000;UNION ANJOU FSCF ANGERS;;49045;ANGERS CEDEX 01;650.0
2015;40800000000000;AFR INGRANDES SUR LOIRE;CLSH;49123;INGRANDES LE FRESNE SUR LOIRE;500.0
2014;50000000000000;AFR ENFANCE JEUNESSE DISTRE;MAIRIE;49400;DISTRE;2400.0
2013;75400000000000;GRPT EMPLOYEURS DEPARTEMENTAUX;GED 49;49100;ANGERS;5000.0
2007;30581500000000;FONTEVRAUD CTRE CULTUREL;DE L'OUEST;49590;FONTEVRAUD L'ABBAYE;25000.0
2015;48400000000000;AEMI DU BOCAGE;ECOL.MUSIQU.INTERCOMMUNALE;49360;YZERNAY;4475.0
2014;31000000000000;MOUV.FR.PLANNING FAMILIA;ASS.DEPART. M&L;49100;ANGERS;3000.0
2013;34200000000000;ENTRAIDE CONSEILLERS GENERAUX;MAINE ET LOIRE;49000;ANGERS;36625.0
2007;33121400000000;ABC49-LES AMIS DU BON CINEMA;;49610;MURS ERIGNE;10000.0
2015;44400000000000;DEPT DES LOGIS DE FRANCE;D'ANJOU;49100;ANGERS;6000.0
2014;41200000000000;COMITE DEPT EPMM SPORTS POUR TOUS;;49130;LES PONTS DE CE;4185.0
2013;51800000000000;LIGERIENNE D'ADDICTOLOGIE;A.LI.A;49000;ANGERS;5000.0
2007;43038300000000;OGEC INSTITUTION ST LAUD;COLLEGE;49130;LES PONTS DE CE;5147.0
2015;32400000000000;CENTRE SOCIAL DU CHEMILLOIS;CHEMILLE;49120;CHEMILLE EN ANJOU;2300.0
2015;53300000000000;EN AVANT BAUGEOIS;;49150;BAUGE EN ANJOU;500.0
2013;43500000000000;ECOL.INTER.MUSIQUE LOIRE;LAYON;49290;CHALONNES SUR LOIRE;13082.0
2007;78611700000000;OGEC ECOLE COLLEGE ST AUGUSTIN;;49000;ANGERS;204.0
2016;49400000000000;COURANTS D LOIRE;;49350;LES ROSIERS SUR LOIRE;1032.0
2015;49900000000000;VEGEPOLYS INNOVATION;CITTVS;49000;ANGERS;40000.0
2013;48900000000000;ASSO PLANTE ET CITE - INH;INGENIERIE DE LA NATURE EN VILLE;49045;ANGERS CEDEX 01;45000.0
2007;78621800000000;OGEC COLLEGE PRIVE STE MARIE;TORFOU;49660;TORFOU;5147.0
2016;38300000000000;ESPACE BAUGEOIS;ASSOCIATION CENTRE SOCIAL;49150;BAUGE EN ANJOU;2300.0
2015;;CONGRES ARTS ET METIERS 2015;;44120;VERTOU;2000.0
2013;77600000000000;GUIDES ET SCOUTS D'EUROPE;;77570;CHATEAU LANDON;4800.0
2007;78621100000000;OGEC COLLEGE ST LOUIS SAUMUR;;49400;SAUMUR;1591.68
2016;39100000000000;GRAINE PAYS DE LA LOIRE;;44000;REZE;2000.0
2015;52000000000000;JUMELAGE AFFINIAM SOLIDARITE;;49650;ALLONNES;2500.0
2013;49100000000000;GPT  AFR  HAUT ANJOU;CHATEAUNEUF SUR SARTHE;49330;CHATEAUNEUF SUR SARTHE;1800.0
2007;50291700000000;ASSOCIATION PROMOTION RELATIONS;ECOLE ENTREPRENEUR CHOLETAIS (APREEC);49300;CHOLET;1525.0
2016;44200000000000;ANGERS NATATION COURSE;PISCINE JEAN BOUIN;49000;ANGERS;1000.0
2015;40200000000000;CTR SOC. INTERCO VIHIERS;;49310;LYS HAUT LAYON;2300.0
2013;35300000000000;FOYERS RURAUX 49;FEDERATION DEPARTEMENTALE;49000;ANGERS;8500.0
2007;78835000000000;CTRE SOCIAL DES PLAINES;;49000;ANGERS;222.88
2016;32700000000000;ASSO CINEMA PARLANT;;49100;ANGERS;3000.0
2015;;ARSINOE;AUTRE REGARD INCESTE OUVRIR A L ESPOIR;49220;CHENILLE CHAMPTEUSSE;1500.0
2013;31100000000000;ANIMATION LOISIRS ECOUFLANT;CLSH;49000;ECOUFLANT;1980.0
2007;38339800000000;POIL DE CAROTTE;ACCUEIL PERISCOLAIRE;49280;ST CHRISTOPHE DU BOIS;220.64
2016;78600000000000;AFR CANTENAY EPINARD;;49460;CANTENAY EPINARD;700.0
2015;79300000000000;ASSO POUR PROMOTION ET ANIMATION DU;TERRITOIRE RURAL COM COM LOIRE LONGUE;49250;BEAUFORT EN ANJOU;1000.0
2013;48100000000000;UNION CYCLISTE CHOLET 49;;49300;CHOLET;3432.0
2007;78620700000000;LES 3 A -ST SYLVAIN D'ANJOU;;49480;ST SYLVAIN D'ANJOU;1220.24
2016;42900000000000;AMICALE PHILATELIQUE CHOLET;;49300;CHOLET;500.0
2015;51900000000000;ADATEEP;;49070;BEAUCOUZE;2600.0
2013;43300000000000;OLYMPIQUE SAUMUR FOOTBAL;CLUB;49400;SAUMUR;5483.0
2007;33524400000000;AVEL-ASS.VACANCES ECOLE;LOISIRS;49000;ECOUFLANT;1161.3
2016;48100000000000;ENJEU ENFANCE;ESPACE JEUNES;49320;BRISSAC QUINCE;1500.0
2015;41400000000000;FONDATION DU PATRIMOINE;DELEGATION DEPTALE DE M ET L;49000;ANGERS;7500.0
2013;77600000000000;ATD QUART MONDE;;49000;ANGERS;1900.0
2007;78611500000000;ADPEP49-SIEGE;;49100;ANGERS;280.0
2016;34100000000000;AFR ST GEORGES DES GARDES;;49120;ST GEORGES DES GARDES;600.0
2015;32700000000000;LES AMIS VIGNE ET VIN;;49190;VAL DU LAYON;2570.0
2010;44929500000000;LE BADMINTON ASSOCIATIF;CHOLETAIS;49300;CHOLET;2965.0
2007;48430500000000;STE DU MEILLEUR OUVRIER;DE FRANCE APPRENTIS 49;49000;ANGERS;3000.0
2004;37920400000000;ESAIP-INSTITUT SUPERIEUR;ACTION INTERNAT.ET  PRODUC;49124;ST BARTHELEMY D'ANJOU;103000.0
2015;78600000000000;ASSOCIATION DEVELOPPEMENT;ARTISTIQUE DU JARDIN DE VERRE;49300;CHOLET;4800.0
2010;33513100000000;LES AMIS DU CHATEAU DE MARTIGNE BRIAND;;49540;MARTIGNE BRIAND;12325.0
2007;48437900000000;COMITE DEPTAL HANDISPORT;MAISON DEPARTEMENTALE DES SPORTS;49135;LES PONTS DE CE;1708.0
2004;32397200000000;OGEC DES ECOLES PRIVEES;ECOLE PRIMAIRE J WRESINKI;49450;ST MACAIRE EN MAUGES;645.0
2015;32400000000000;ACTE;;49125;TIERCE;7346.0
2010;31579800000000;LES AMIS DES METIERS DE;TRADITION;49290;ST LAURENT DE LA PLAINE;334.0
2008;78616300000000;CTRE FORMAT. & PROMOTION;MAISONS FAMIL. RURALES;49350;GENNES;3875.0
2004;30034800000000;ASSOCIATION FAMILLES RURALE;LE LONGERON;49710;LE LONGERON;1310.0
2015;40100000000000;MUSEE DES METIERS DE LA CHAUSSURE;;49450;ST ANDRE DE LA MARCHE;3000.0
2010;44347100000000;AETS DE L'ESEO;;49009;ANGERS CEDEX 01;3700.0
2008;30468900000000;FGDS49- FED DPTAL GROUPT;DE DEFENSE SANITAIRE;49800;TRELAZE;112500.0
2004;37878200000000;ASSOCIATION FAMILLES RURALES;DE CHANZEAUX;49750;CHANZEAUX;162.5
2015;78600000000000;OGEC COLLEGE ST LOUIS JALLAIS;;49510;BEAUPREAU EN MAUGES;828.0
2010;78613400000000;OGEC COLLEGE PRIVE STE EMILIE;CANDE;49440;CANDE;28175.0
2008;34187500000000;IDCE -INSTITUT DEVELOPPE;MENT CONSEIL D'ENTREPRISE;49008;ANGERS CEDEX 01;80000.0
2004;39392900000000;LOIR JEUNESSE VILLEVEQUE;SOUCELLES;49140;SOUCELLES;474.0
2015;78600000000000;COLLEGE ST MARTIN ANGERS;;49100;ANGERS;320.0
2010;45301000000000;CSI CHLORO'FIL;;49340;NUAILLE;112.0
2005;39318900000000;BIBLIOTHEQUE AMERICAINE;D'ANGERS;49100;ANGERS;3596.1
2004;34779900000000;AFR ST MELAINE SUR AUBANCE;;49610;ST MELAINE SUR AUBANCE;277.5
2015;32100000000000;OGEC COLLEGE PRIVE ST CHARLES;;49100;ANGERS;6785.0
2010;30341100000000;CENTRE SOCIAL DU VERGER;;49307;CHOLET CEDEX;1320.0
2005;78615100000000;OGEC COLL.ST JOSEPH CHOLET;;49300;CHOLET CEDEX;35431.2
2004;37947500000000;ASTINOV;;49100;ANGERS;0.0
2015;43000000000000;OGEC INSTITUTION ST LAUD;COLLEGE;49130;LES PONTS DE CE;766.0
2010;48019800000000;GIROND'O ANIMATION JEUNESSE;CENTRE DE VIE COMMUNAL;49540;MARTIGNE BRIAND;587.44
2005;78613800000000;OGEC COLLEGE PRIVE ST BENOIT;;49270;CHAMPTOCEAUX;690.0
2004;30286400000000;ADMR - AIDE A DOMICILE;FEDERATION 49;49183;ST BARTHELEMY D'ANJOU;1000.0
2015;78800000000000;OGEC COLLEGE PRIVE ST JOSEPH;SEGRE;49500;SEGRE;3841.0
2010;50049200000000;ANGERS ATHLETIC CLUB;;49100;ANGERS;1789.0
2005;78835000000000;LYCEE ROBERT D'ARBRISSEL;CHEMILLE;49120;CHEMILLE;24375.0
2004;52869800000000;NOTRE DAME DE L'ACCUEIL;;49100;ANGERS;2600.0
2015;38300000000000;POIL DE CAROTTE;ACCUEIL PERISCOLAIRE;49280;ST CHRISTOPHE DU BOIS;800.0
2010;30642100000000;CROIX BLANCHE OMNISPORTS;LOISIR FOOTBALL;49000;ANGERS;4073.0
2005;32751200000000;ACA - ANGERS CENTRE ANIMATION;;49100;ANGERS;321.75
2004;52105900000000;VIVRE ENSEMBLE-LA JUMELLIERE;;49120;LA JUMELLIERE;844.0
2015;44000000000000;AFR LOIRE ET COTEAU;;49400;SOUZAY CHAMPIGNY;1200.0
2010;33116200000000;FED.DEPT CTRES SOC.M & L;;49120;CHEMILLE;6300.0
2005;38129800000000;AELA-ASS ENFANCE LOISIR;ANIMATION-  ST LEGER;49280;ST LEGER SOUS CHOLET;360.0
2005;78615200000000;CTE ANIMAT.ENFANC.CHOLET;;49300;CHOLET;23645.9
2015;42300000000000;ESSHA - ASSO ENTENTE SPORTIVE SEGRE;HAUT ANJOU;49500;SEGRE;1661.0
2011;39248200000000;CENTRE MARCELLE MENET;;49100;ANGERS;1200.0
2005;32742100000000;CTRE SOCIAL BEAUPREAU;ESPACE CENTRE MAUGES;49600;BEAUPREAU;504.0
2005;42202200000000;ASSOC D'AILLEURS C'EST D'ICI;;49000;ANGERS;1000.0
2016;81300000000000;COMITE D ORGANISATION DU TOUR CYCLISTE;CC REGION DU LION D ANGERS;49220;LE LION D ANGERS;350.0
