nom;prenom;groupe;beneficiaire;adresse;descriptif;programme_budgetaire;montant
FERRAND;Richard;Socialiste, républicain et citoyen;Association de producteurs du marché de Trappic Coat;Route de Lestraouen. 175, chemin de Paulline. 29470 Plougastel-Daoulas;Fonctionnement;134-02;1000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Office de tourisme du Yeun-Elez (salon du livre, contes et légendes de Botmeur);Place des Monts d'Arrée. 29190 Brasparts;Fonctionnement;134-21;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;"Association Lusk (Maison des assistantes maternelles "" Mammigou "")";10 ter, rue du Syndicat. 29270 Carhaix;Fonctionnement;141-01;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Centre d’Initiatives pour Valoriser l’Agriculture et le Milieu rural en Finistère (CIVAM 29);4, rue Saint-Michel. 29190 Brasparts;Fonctionnement;154-11;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Solidarité Paysans du Finistère;Maison de l'agriculture. 5, allée Sully. 29322 Quimper cedex;Fonctionnement;154-13;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;"Association solidaire "" Des problèmes, des solutions """;Litiez. 29690 La Feuillée;Fonctionnement;163-01;1000.00
FERRAND;Richard;Socialiste, républicain et citoyen;"Association des collectionneurs du Centre-Finistère "" Sur les traces de François Joncour """;Mairie. 29190 Brasparts;Fonctionnement;163-01;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;"Association "" Il faut sauver Victor """;Mairie. 5, rue Karreg an Tan. 29190 Gouézec;Fonctionnement;163-01;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Sybdicat d'initiative de Landeleau (Fête du Stang);3 place de la Mairie. 29530 Landeleau;Fonctionnement;163-01;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Log'ado;14 Rue Ar Mor. 29460 Logonna-Daoulas;Fonctionnement;163-02;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Secours populaire - Comité de la presqu'île de Crozon;4, boulevard de Pralognan. 29160 Crozon;Fonctionnement;177-11;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Association pour les urgences du Centre hospitalier de Carhaix;Service des urgences du Centre hospitalier de Carhaix. 14b, rue du Docteur Menguy. 29270 Carhaix.;Fonctionnement;204-14;15000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Associaition France-Palestine Groupe local Centre-Bretagne Solidarité;Chemin de Roz Ar Gall. 29270 Carhaix;Fonctionnement;209-02;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Union cycliste carhaisienne (UCC);128 Kergaurant. 29270 Carhaix;Fonctionnement;219-01;1000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Rugby-club de Carhaix (RCC);3, rue ernest Renan. 29270 Carhaix;Fonctionnement;219-01;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;"École de musique intercommunale "" Kaniri ar Mor """;Maison du Temps Libre. Place de la Gare. 29160 Crozon;Fonctionnement;224-02;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Dastum;16, rue de la Santé. 35 000 Rennes;Fonctionnement;224-02;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Films Préparons Demain;Maison de l'enfance. 7, route de Kerniguez. 29270 Carhaix;Fonctionnement;224-02;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;Cinéma L'Image;10 Place Amédée Frezier. 29470 Plougastel-Daoulas;Fonctionnement;224-02;2000.00
FERRAND;Richard;Socialiste, républicain et citoyen;"Association "" Par Monts et Par Livres """;21, rue des Myrtilles. 29690 Huelgoat;Fonctionnement;334-01;2000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Collectif d'Acceuil des Solliciteurs d'Asile en Moselle;21 rue du Languedoc - BP 35067- 57075 METZ CEDEX 3;Fonctionnement;101-02;6500.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;SEMECOURT;;l'acquisition d'un ordinateur spécifique pour élèves handicapés;122-01;583.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;HAUCONCOURT;;la mise en place d'une vidéosurveillance;122-01;3680.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;BRONVAUX;;la création de sanitaires aux normes PMR pour l'école élémentaire et la mairie;122-01;4000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;PIERREVILLERS;;la création d'un parking rue du Moulin;122-01;4719.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;SAINTE-MARIE-AUX-CHENES;;l'extension du parc municipal;122-01;5000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;SAULNY;;l'équipement numérique de trois classes de l'école élémentaire et d'une classe de maternelle;122-01;5000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;SCY-CHAZELLES;;la création de nouveaux vestiaires de tennis accessibles aux personnes à mobilité réduite;122-01;5000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;FEVES;;la réhabilitation de la sacristie de l'église;122-01;10000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;PLAPPEVILLE;;l'équipement de la nouvelle structure multi-accueil;122-01;10000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Compagnie du dernier soir;Maison des associations, 3 place Anatole France 93310 Le Pré Saint-Gervais;Fonctionnement;131-01;2000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Aquareve;52 rue de l'Etang 57160 SCY-CHAZELLES;Fonctionnement;131-01;3000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Théâtre DEST;31, rue du Parc 57280 MAIZIERES LES METZ;Fonctionnement;131-01;7000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Festival Hommes et Usines;Office Culturel Municipal 46 Grand'Rue 57525 TALANGE;Fonctionnement;131-01;8000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;ALTERMONDES;14, passage Dubail 75010 PARIS;Fonctionnement;163-01;1000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Club Unesco Metz;105 avenue André Malraux 57000 METZ;Fonctionnement;163-02;1000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Fondation Jeunesse Feu Vert;34 rue de Picpus 75012 PARIS;Fonctionnement;163-02;5000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;L'Eglise de Norroy-Plesnois d'hier à aujourd'hui;20 rue de Plesnois 57140 NORROY LE VENEUR;Fonctionnement;175-01;2500.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;FNASAT-Gens du Voyage;59 rue de l'Ourcq 75019 PARIS;Fonctionnement;177-11;1500.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;SOS Préma;32, rue du Chemin Vert 92 100 BOULOGNE BILLANCOURT;Fonctionnement;204-14;5000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Secouristes Sans Frontières;5 allée du Champ Banal 57865 AMANVILLERS;Fonctionnement;209-02;4000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Tennis de Table de Maizières-les-Metz;Av de Brieux 57210 MAIZIERES LES METZ;Fonctionnement;219-01;1500.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;ASP Tennis de Table;5 rue des Roses 57255 SAINTE MARIE AUX CHENES;Fonctionnement;219-01;1500.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Nautilus Club de Metz;Maison des associations, 1 rue du Coetlosquet 57000 METZ;Fonctionnement;219-01;2000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;US Basket Club;5 Place des Chênes 57535 MARANGE SILVANGE;Fonctionnement;219-01;5000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;The Bloggers Cinéma Club;34 rue du Grand Wad 57000 METZ;Fonctionnement;224-02;5500.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Afrique Agri Solaire;42 rue d'Aubervilliers (BP 59) 75018 Paris;Fonctionnement;224-06;5000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Association Parents d'Eleves;Place Marcel Cerdan 57280 MAIZIERES LES METZ;Fonctionnement;230-01;10000.00
FILIPPETTI;Aurélie;Socialiste, républicain et citoyen;Le Livre à Metz;1 rue du Roi Albert 57070 METZ;Fonctionnement;334-01;5000.00
FILLON;François;Les Républicains;Union des commerçants, industriels, artisans et prestataires de services du VIIe arrondissement (UCIAP);PARIS;Fonctionnement;134-02;1500.00
FILLON;François;Les Républicains;Association de commerçants « Vie Mouffetard »;PARIS;Fonctionnement;134-02;3000.00
FILLON;François;Les Républicains;Comité d'aménagement du 7e arrondissement;PARIS;Fonctionnement;147-01;2000.00
FILLON;François;Les Républicains;Les amis du Champ-de-Mars;PARIS;Fonctionnement;147-01;2000.00
FILLON;François;Les Républicains;Entraide amitié partage;PARIS;Fonctionnement;157-05;2000.00
FILLON;François;Les Républicains;Comité municipal d'animation et d'action sociale du 7e;PARIS;Fonctionnement;157-05;2500.00
FILLON;François;Les Républicains;Protection civile de Paris, antenne du 5e;PARIS;Fonctionnement;161-13;2500.00
FILLON;François;Les Républicains;Association du patronage Sainte-Mélanie;PARIS;Fonctionnement;163-01;2000.00
FILLON;François;Les Républicains;Fondation Maréchal de Lattre;PARIS;Fonctionnement;167-02;1500.00
FILLON;François;Les Républicains;Comité FNACA du VIIe arrondissement;PARIS;Fonctionnement;167-02;1500.00
FILLON;François;Les Républicains;Comité d’entente des anciens combattants et victimes de guerre;PARIS;Fonctionnement;167-02;2000.00
FILLON;François;Les Républicains;Fondation avenir du patrimoine - Rénovation Saint-Pierre du Gros Caillou;PARIS;Fonctionnement;175-01;15000.00
FILLON;François;Les Républicains;Conférence Saint-Vincent de Paul de Saint-Etienne du Mont;PARIS;Fonctionnement;177-11;1500.00
FILLON;François;Les Républicains;Croix Rouge délégation du 5e arrondissement;PARIS;Fonctionnement;177-11;2000.00
FILLON;François;Les Républicains;Péniche du Cœur;PARIS;Fonctionnement;177-11;2500.00
FILLON;François;Les Républicains;Cœur du Cinq;PARIS;Fonctionnement;177-11;3000.00
FILLON;François;Les Républicains;Partage 5/6/7;PARIS;Fonctionnement;177-11;4500.00
FILLON;François;Les Républicains;Association des parents d'élèves de l'école française;DAMAS;Fonctionnement;185-02;3000.00
FILLON;François;Les Républicains;Amicale bouliste des arènes de Lutèce;PARIS;Fonctionnement;219-01;2000.00
FILLON;François;Les Républicains;Poliveau Tennis Club;PARIS;Fonctionnement;219-01;2000.00
FILLON;François;Les Républicains;Office municipal des sports (OMS);PARIS;Fonctionnement;219-01;3000.00
FILLON;François;Les Républicains;Nadjastream;PARIS;Fonctionnement;224-02;2000.00
FILLON;François;Les Républicains;Association Art Saint-Germain des Prés;PARIS;Fonctionnement;224-02;2000.00
FILLON;François;Les Républicains;Philomuses;PARIS;Fonctionnement;224-02;2500.00
FILLON;François;Les Républicains;Inter 7;PARIS;Fonctionnement;224-02;5000.00
FILLON;François;Les Républicains;Comité d'action culturelle et sociale;PARIS;Fonctionnement;224-02;6000.00
FILLON;François;Les Républicains;Association Vivre Lire;PARIS;Fonctionnement;224-02;20000.00
FILLON;François;Les Républicains;Comité des fêtes et des œuvres de solidarité du Ve;PARIS;Fonctionnement;224-02;30000.00
FILLON;François;Les Républicains;Ramage;PARIS;Fonctionnement;304-17;1500.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;ANVP Section Varces/Grenoble;7, rue Honoré de Balzac 38100 Grenoble;Fonctionnement;107-04;2000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;centre communal d'action sociale de Grenoble;;la réhabilitation de deux appartements de l'établissement d'hébergement pour personnes âgées Saint-Laurent;122-01;9715.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;BIVIERS;;l'aménagement de la route départementale n°1090;122-01;20000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;ALERTES 38;La grange du Château 8, rue du Château 38320 Eybens;Fonctionnement;157-05;4000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;EnVie;Place André Moch 38700 Corenc;Fonctionnement;157-05;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;Association L'AGE D'OR;53, rue abbé grégoire 38000 Grenoble;Fonctionnement;157-05;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;POMPIERS HUMANITAIRES SOLIDAIRES;30, domaine du Saint Eynard 38330 Montbonnot Saint Martin;Fonctionnement;161-13;3000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;LA DIANE de MONTBONNOT SAINT MARTIN;Mairie de Montbonnot 38330 Montbonnot Saint Martin;Fonctionnement;163-01;1000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;UNION DE QUARTIER ILE VERTE;3, bis rue du Maréchal Randon 38000 Grenoble;Fonctionnement;163-01;2000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;CENTRE EQUESTRE DU SAINT EYNARD;200, Allée du Jayet 38330 Montbonnot Saint Martin;Fonctionnement;163-01;4000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;Union de Quartier Saint-Laurent Rive Droite de Grenoble;103 rue Saint Laurent 38000 Grenoble;Fonctionnement;163-01;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;APARDAP;Maison des associations, rue Berthe de Boissieux 38 000 Grenoble;Fonctionnement;163-01;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;A.E.P du Sappey;Mairie du Sappey 38700 Le Sappey en Chartreuse;Fonctionnement;163-01;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;UNIS-CITE;2, rue François Raoult 38000 Grenoble;Fonctionnement;163-02;3000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;AGARO;5 avenue Général Champon - 38000 Grenoble;Fonctionnement;204-14;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;SIIA;9, grand rue 38000 Grenoble;Fonctionnement;204-14;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;VAINCRE LA MUCOVISCIDOSE Delegation Isère;39,rue Cornillon 38120 Le Fontanil;Fonctionnement;204-14;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;ECOLE DE LA PAIX;7 rue Très-Cloîtres 38000 Grenoble;Fonctionnement;209-02;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;AMEL France;8 rue Chenoise 38000 Grenoble;Fonctionnement;209-02;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;AMU;9 rue Paul Cocat 38100 Grenoble;Fonctionnement;219-01;1000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;AVIRON GRENOBLOIS;39 quai Jongkind 38000 Grenoble;Fonctionnement;219-01;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;RING Grenoblois;4, rue du 140ème RIA 38100 Grenoble;Fonctionnement;219-01;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;MUSIQUES CREATIVES DU SUD;38 rue Très Cloîtres 38000 Grenoble;Fonctionnement;224-02;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;IMAGES SOLIDAIRES;3, place Laurent Bonnevay 38100 Grenoble;Fonctionnement;224-02;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;LES MUSICIENS DU LOUVRE;1, rue du Vieux Temple 38000 Grenoble;Fonctionnement;224-02;5000.00
FIORASO;Geneviève;Socialiste, républicain et citoyen;RCF Isère;6, rue Frédéric Taulier Cs 890051 38028 Grenoble Cedex 1;Fonctionnement;313-10;5000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;Art et la Matière;81100 Burlats;Promotion de l' artisanat d'art;224-02;1000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;Ecole européenne de l'art et des matières;30 Côte de l'Abattoir 81012 Albi Cexe 9;Organisation de la Biennale 2016 (thèmes terres, design et habitat);224-02;1000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;Comité d'animation Nages-Laouzas;Ferme de Rieumontagné  81320 Nages;Cinquentenaire du lac du Laouzas;224-02;2000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;Union Départementale du Comité des Fetes du Tarn (UDCF Tarn);7 Boulevard Paulin Bodin  81000 Albi;Achat d'ethylotests et de matériels mutualisés;224-02;20000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;Les Ateliers;22 rue Mérigonde  81100 Castres;Perfectionnement et développement d'un outil numérique;304-12;1000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;Radio Lacaune;17 avenue de Naurois 81230 Lacaune;Achat d'un véhicule;313-10;1000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;Garage Solidaire;16 rue Henri Simon  81100 Castres;Achat d'un pont de deux colonnes;103-02;1300.00
FOLLIOT;Philippe;Union des démocrates et indépendants;SAINT-CIRGUE;;la remise en état du garde-corps du Pont de la Broncarié;122-01;1060.00
FOLLIOT;Philippe;Union des démocrates et indépendants;SALIES;;la reprise des murs en pierres du cimetière;122-01;1250.00
FOLLIOT;Philippe;Union des démocrates et indépendants;FAUCH;;la restauration du Monument aux Morts, du calvaire central du square Dom Rey et de leurs abords;122-01;2000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;TERRE-CLAPIER;;la reprise d'une fissure dans le mur de soutènement et le remplacement du tableau de commande des cloches de l'église;122-01;2350.00
FOLLIOT;Philippe;Union des démocrates et indépendants;DENAT;;l'aménagement d'un columbarium et d'un jardin du souvenir au cimetière communal;122-01;2750.00
FOLLIOT;Philippe;Union des démocrates et indépendants;SAINT-PIERRE-DE-TRIVISY;;la réalisation de travaux d'aménagement à l'église en vue d'y accueillir la statue de la Vierge à l'Enfant et l'acquisition d'une copie de la sculpture;122-01;3750.00
FOLLIOT;Philippe;Union des démocrates et indépendants;LACAZE;;la rénovation des vitraux de la chapelle de Saint Jean Del Frech;122-01;3950.00
FOLLIOT;Philippe;Union des démocrates et indépendants;RONEL;;la restauration du caveau n°76 du cimetière en ossuaire municipal;122-01;4931.00
FOLLIOT;Philippe;Union des démocrates et indépendants;ARIFAT;;la réfection des menuiseries extérieures des bâtiments annexes du site d'Arifat (tranche 4), la protection des vitraux de la chapelle Saint Pierre et la restauration du calvaire;122-01;5000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;BERLATS;;l'aménagement de la salle communale;122-01;5000.00
FOLLIOT;Philippe;Union des démocrates et indépendants;FONTRIEU;;l'aménagement du pourtour de la croix au coeur du village de Lagrange sur la commune déléguée de Le Margnès;122-01;5000.00
